ID,N,gap,Length_before,Length_after,Year,cluster,previous,Country
AY352484,0,1,1354,1353,2004,Cosmopolitan_B1.1,Cosmopolitan CA1,-
AY352485,0,1,1354,1353,2004,Cosmopolitan CA1_A1,Cosmopolitan CA1,-
AY352489,0,1,1354,1353,2004,Cosmopolitan CA1_A1,Cosmopolitan CA1,-
AY352490,0,1,1354,1353,2004,Cosmopolitan_B1.1,Cosmopolitan CA1,-
AY352491,0,1,1354,1353,2004,Cosmopolitan_B1.1,Cosmopolitan CA1,-
AY352492,0,1,1354,1353,2004,Cosmopolitan CA1_A1,Cosmopolitan CA1,-
AY854586,0,1,1354,1353,2005,Cosmopolitan_B1.1,Cosmopolitan CA1,Iran
EF614254,0,1,1354,1353,2008,Cosmopolitan CA1_A1.1.1,Cosmopolitan CA1,Mongolia
EF614255,0,1,1354,1353,2008,Cosmopolitan CA1_A1.1.1,Cosmopolitan CA1,Mongolia
EF614256,0,1,1354,1353,2008,Cosmopolitan CA1_A1.1.1,Cosmopolitan CA1,Mongolia
EF614257,0,1,1354,1353,2008,Cosmopolitan_B1.1,Cosmopolitan CA1,Mongolia
JX423808,0,1,1354,1353,2011,Cosmopolitan_B1.1,Cosmopolitan CA1,Russia
JX423809,0,1,1354,1353,2011,Cosmopolitan_B1.1,Cosmopolitan CA1,Russia
JX423810,0,1,1354,1353,2011,Cosmopolitan_B1.1,Cosmopolitan CA1,Russia
JX423811,0,1,1354,1353,2011,Cosmopolitan_B1.1,Cosmopolitan CA1,Russia
JX423812,0,1,1354,1353,2011,Cosmopolitan_B1.1,Cosmopolitan CA1,Russia
JX423813,0,1,1354,1353,2011,Cosmopolitan_B1.1,Cosmopolitan CA1,Russia
JX423814,0,1,1354,1353,2011,Cosmopolitan_B1.1,Cosmopolitan CA1,Russia
JX423815,0,1,1354,1353,2012,Cosmopolitan_B1.1,Cosmopolitan CA1,Russia
JX423816,0,1,1354,1353,2012,Cosmopolitan_B1.1,Cosmopolitan CA1,Russia
JX423817,0,1,1354,1353,2012,Cosmopolitan_B1.1,Cosmopolitan CA1,Russia
JX423818,0,1,1354,1353,2012,Cosmopolitan_B1.1,Cosmopolitan CA1,Russia
JX423819,0,1,1354,1353,2002,Cosmopolitan CA1_A1.1,Cosmopolitan CA1,Russia
JX987744,0,1,1354,1353,2013,Cosmopolitan_B1.1,Cosmopolitan CA1,Iran
KC465377,0,1,1354,1353,2011,Cosmopolitan CA1_B1,Cosmopolitan CA1,China
KJ152772,0,1,1354,1353,2013,Cosmopolitan CA1_B1.1,Cosmopolitan CA1,China
KJ152773,0,1,1354,1353,2013,Cosmopolitan CA1_A1,Cosmopolitan CA1,China
KJ152774,0,1,1354,1353,2013,Cosmopolitan CA1_B1.1,Cosmopolitan CA1,China
KJ737435,0,1,1354,1353,2014,Cosmopolitan CA1_B1.1,Cosmopolitan CA1,China
KJ748631,0,1,1354,1353,2014,Cosmopolitan CA1_A1.1.1,Cosmopolitan CA1,China
KJ748632,0,1,1354,1353,2014,Cosmopolitan CA1_B1.1,Cosmopolitan CA1,China
KJ748633,0,1,1354,1353,2014,Cosmopolitan CA1_B1.1,Cosmopolitan CA1,China
KJ748634,0,1,1354,1353,2014,Cosmopolitan CA1_B1.1,Cosmopolitan CA1,China
KJ748635,0,1,1354,1353,2014,Cosmopolitan CA1_B1.1,Cosmopolitan CA1,China
KJ748636,0,1,1354,1353,2014,Cosmopolitan CA1_B1.1,Cosmopolitan CA1,China
KM016901,0,1,1354,1353,2014,Cosmopolitan_B1.1,Cosmopolitan CA1,China
KT894582,0,1,1354,1353,2014,Cosmopolitan CA1_B1.1,Cosmopolitan CA1,China
KT965734,0,52,1354,1302,2014,Cosmopolitan CA1_A1,Cosmopolitan CA1,Kazakhstan
KT965735,0,23,1354,1331,2014,Cosmopolitan CA1_A1,Cosmopolitan CA1,Kazakhstan
KU041695,0,1,1354,1353,2014,Cosmopolitan CA1_A1,Cosmopolitan CA1,China
KU041696,0,1,1354,1353,2014,Cosmopolitan CA1_A1,Cosmopolitan CA1,China
KX533959,0,1,1354,1353,2014,Cosmopolitan CA1_B1.1,Cosmopolitan CA1,China
KX533960,0,1,1354,1353,2015,Cosmopolitan CA1_A1.1.1,Cosmopolitan CA1,China
KX533961,0,1,1354,1353,2015,Cosmopolitan CA1_A1.1.1,Cosmopolitan CA1,China
KX533962,0,1,1354,1353,2016,Cosmopolitan CA1_B1.1,Cosmopolitan CA1,China
KX533963,0,1,1354,1353,2016,Cosmopolitan CA1_B1.1,Cosmopolitan CA1,China
KY002895,0,22,1354,1332,2008,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
KY002896,0,22,1354,1332,2008,Cosmopolitan_B1,Cosmopolitan CA1,Russia
KY002897,0,22,1354,1332,2008,Cosmopolitan_B1.1,Cosmopolitan CA1,Russia
KY002898,0,22,1354,1332,2008,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
KY002901,0,22,1354,1332,2001,Cosmopolitan_B1.1,Cosmopolitan CA1,Russia
KY002902,0,22,1354,1332,2002,Cosmopolitan_B1,Cosmopolitan CA1,Russia
KY242672,0,1,1354,1353,2015,Cosmopolitan CA1_A1.1,Cosmopolitan CA1,Russia
KY242673,0,1,1354,1353,2015,Cosmopolitan CA1_A1.1,Cosmopolitan CA1,Russia
KY242674,0,1,1354,1353,2015,Cosmopolitan CA1_A1.1,Cosmopolitan CA1,Russia
KY242675,0,1,1354,1353,2015,Cosmopolitan CA1_A1.1,Cosmopolitan CA1,Russia
KY242676,0,1,1354,1353,2015,Cosmopolitan CA1_B1.1,Cosmopolitan CA1,Russia
KY242677,0,1,1354,1353,2015,Cosmopolitan CA1_B1.1,Cosmopolitan CA1,Russia
KY243236,0,1,1354,1353,2015,Cosmopolitan CA1_B1.1,Cosmopolitan CA1,Russia
KY243237,0,1,1354,1353,2015,Cosmopolitan CA1_B1,Cosmopolitan CA1,Russia
LC422729,0,13,1354,1341,2017,Cosmopolitan CA1_A1,Cosmopolitan CA1,Mongolia
LC422730,0,13,1354,1341,2017,Cosmopolitan CA1_A1,Cosmopolitan CA1,Mongolia
LC422731,0,13,1354,1341,2017,Cosmopolitan CA1_A1,Cosmopolitan CA1,Mongolia
LC422732,0,13,1354,1341,2017,Cosmopolitan CA1_A1,Cosmopolitan CA1,Mongolia
LC422733,0,13,1354,1341,2018,Cosmopolitan CA1_A1.1.1,Cosmopolitan CA1,Mongolia
LC422734,0,13,1354,1341,2018,Cosmopolitan CA1_A1.1,Cosmopolitan CA1,Mongolia
LC422735,0,13,1354,1341,2017,Cosmopolitan CA1_A1.1.1,Cosmopolitan CA1,Mongolia
LC422736,0,13,1354,1341,2018,Cosmopolitan CA1_A1,Cosmopolitan CA1,Mongolia
LC422737,0,13,1354,1341,2018,Cosmopolitan CA1_A1,Cosmopolitan CA1,Mongolia
LC422738,0,13,1354,1341,2018,Cosmopolitan_B1.1,Cosmopolitan CA1,Mongolia
LC422739,0,13,1354,1341,2018,Cosmopolitan CA1_A1.1,Cosmopolitan CA1,Mongolia
LC422740,0,13,1354,1341,2018,Cosmopolitan CA1_A1,Cosmopolitan CA1,Mongolia
LC422741,0,13,1354,1341,2018,Cosmopolitan_B1.1,Cosmopolitan CA1,Mongolia
LC422742,0,13,1354,1341,2018,Cosmopolitan_B1.1,Cosmopolitan CA1,Mongolia
MF572301,0,1,1354,1353,2014,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MF572302,0,1,1354,1353,2014,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MF572303,0,1,1354,1353,2014,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MF572310,0,1,1354,1353,2014,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MF572311,0,1,1354,1353,2014,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MF572312,0,1,1354,1353,2014,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MF572313,0,1,1354,1353,2014,Cosmopolitan_B1.1,Cosmopolitan CA1,Russia
MF572314,0,1,1354,1353,2014,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MF574182,0,1,1354,1353,2012,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MF574184,0,1,1354,1353,2013,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MF574185,0,1,1354,1353,2012,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MF574191,0,1,1354,1353,2013,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MF574194,0,1,1354,1353,2013,Cosmopolitan_B1.1,Cosmopolitan CA1,Russia
MF574201,0,1,1354,1353,2017,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MG383882,0,1,1354,1353,2015,Cosmopolitan CA1_A1.1.1,Cosmopolitan CA1,China
MG383886,0,1,1354,1353,2017,Cosmopolitan CA1_B1.1,Cosmopolitan CA1,China
MG996454,0,1,1354,1353,2016,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MG996455,0,1,1354,1353,2016,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MG996456,0,1,1354,1353,2016,Cosmopolitan_B1.1,Cosmopolitan CA1,Russia
MG996457,0,1,1354,1353,2015,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MG996458,0,1,1354,1353,2015,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MG996459,0,1,1354,1353,2015,Cosmopolitan_B1.1,Cosmopolitan CA1,Russia
MG996464,0,1,1354,1353,2015,Cosmopolitan_B1.1,Cosmopolitan CA1,Russia
MG996465,0,1,1354,1353,2016,Cosmopolitan_B1.1,Cosmopolitan CA1,Russia
MG996466,0,1,1354,1353,2016,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MK124735,0,1,1354,1353,2017,Cosmopolitan CA1_B1.1,Cosmopolitan CA1,China
MK124737,0,1,1354,1353,2017,Cosmopolitan_B1.1,Cosmopolitan CA1,China
MK124738,0,1,1354,1353,2017,Cosmopolitan_B1,Cosmopolitan CA1,China
MK124739,0,1,1354,1353,2018,Cosmopolitan CA1_B1,Cosmopolitan CA1,China
MK124740,0,1,1354,1353,2018,Cosmopolitan CA1_A1.1.1,Cosmopolitan CA1,China
MK124741,0,1,1354,1353,2018,Cosmopolitan CA1_A1.1.1,Cosmopolitan CA1,China
MK124744,0,1,1354,1353,2018,Cosmopolitan CA1_A1,Cosmopolitan CA1,China
MK124745,0,1,1354,1353,2018,Cosmopolitan CA1_A1,Cosmopolitan CA1,China
MK321229,0,1,1354,1353,2014,Cosmopolitan CA1_A1,Cosmopolitan CA1,China
MK321230,0,1,1354,1353,2016,Cosmopolitan CA1_A1.1.1,Cosmopolitan CA1,China
MK511220,0,1,1354,1353,2017,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MK511221,0,1,1354,1353,2017,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MK511222,0,1,1354,1353,2017,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MK511223,0,1,1354,1353,2017,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MK511224,0,1,1354,1353,2017,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MK511225,0,1,1354,1353,2017,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MK511226,0,1,1354,1353,2017,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MK511227,0,1,1354,1353,2017,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MK511228,0,1,1354,1353,2017,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MK511229,0,1,1354,1353,2017,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MK511230,0,1,1354,1353,2017,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MK511231,0,1,1354,1353,2017,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MK511232,0,1,1354,1353,2017,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MK511233,0,1,1354,1353,2017,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MK511234,0,1,1354,1353,2017,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MK532758,0,1,1354,1353,2018,Cosmopolitan CA1_A1,Cosmopolitan CA1,Russia
MN642578,0,1,1354,1353,2019,Cosmopolitan CA1_B1.1,Cosmopolitan CA1,China
MN642579,0,1,1354,1353,2019,Cosmopolitan CA1_B1.1,Cosmopolitan CA1,China
MN642580,0,1,1354,1353,2017,Cosmopolitan_B1.1,Cosmopolitan CA1,China
AY352497,0,1,1354,1353,2004,Cosmopolitan CA2_A1,Cosmopolitan CA2,-
AY854581,0,1,1354,1353,2005,Cosmopolitan CA2_A1,Cosmopolitan CA2,Iran
AY854583,0,1,1354,1353,2005,Cosmopolitan CA2_A1,Cosmopolitan CA2,Iran
DQ837474,0,4,1354,1350,2000,Cosmopolitan CA2_A1,Cosmopolitan CA2,Turkey
JX987746,0,1,1354,1353,2013,Cosmopolitan CA2_A1,Cosmopolitan CA2,Iran
KY002888,0,43,1354,1311,2008,Cosmopolitan CA2_A1,Cosmopolitan CA2,Russia
KY002889,0,43,1354,1311,2008,Cosmopolitan CA2_A1,Cosmopolitan CA2,Russia
LQ774355,0,4,1354,1350,2018,Cosmopolitan CA2_A1,Cosmopolitan CA2,-
MD233750,0,4,1354,1350,2020,Cosmopolitan CA2_A1,Cosmopolitan CA2,-
MT079888,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079889,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079890,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079891,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079892,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079893,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079894,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079895,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079896,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079897,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079898,0,4,1354,1350,2016,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079899,0,4,1354,1350,2016,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079900,0,4,1354,1350,2016,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079901,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079902,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079903,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079904,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079905,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079906,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079907,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079909,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079910,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079911,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079912,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079913,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079914,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079915,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079916,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079917,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079919,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079920,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079921,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079922,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079923,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079924,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079925,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079926,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079927,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079928,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079929,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079930,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079931,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079932,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079933,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079934,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079936,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079937,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079938,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079939,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079940,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079941,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079942,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079943,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079944,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079945,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079946,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079947,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079948,0,4,1354,1350,2015,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079950,0,4,1354,1350,2016,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079951,0,4,1354,1350,2016,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079952,0,4,1354,1350,2016,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079953,0,4,1354,1350,2016,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079954,0,4,1354,1350,2016,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
MT079955,0,4,1354,1350,2016,Cosmopolitan CA2_A1,Cosmopolitan CA2,Georgia
U22475,0,4,1354,1350,1995,Cosmopolitan CE_A1,Cosmopolitan CE,-
U22840,0,4,1354,1350,1995,Cosmopolitan WE_A1,Cosmopolitan CE,-
U42701,0,1,1354,1353,1999,Cosmopolitan CE_A1,Cosmopolitan CE,-
JF973777,0,1,1354,1353,1977,Cosmopolitan NEE_D1.1,Cosmopolitan EE,Serbia
JF973778,0,1,1354,1353,1977,Cosmopolitan NEE_D1.1,Cosmopolitan EE,Serbia
JF973780,0,1,1354,1353,1977,Cosmopolitan NEE_D1.1,Cosmopolitan EE,Serbia
JF973783,0,1,1354,1353,1986,Cosmopolitan NEE_D1.1.1,Cosmopolitan EE,Serbia
JF973785,0,1,1354,1353,1997,Cosmopolitan NEE_A1.2.1,Cosmopolitan EE,Serbia
JF973786,0,1,1354,1353,1997,Cosmopolitan NEE_A1.2.1,Cosmopolitan EE,Serbia
JF973787,0,1,1354,1353,1998,Cosmopolitan NEE_D1.1.1,Cosmopolitan EE,Serbia
JF973788,0,1,1354,1353,1997,Cosmopolitan NEE_D1.1.1,Cosmopolitan EE,Serbia
JF973789,0,1,1354,1353,1997,Cosmopolitan NEE_D1.1.1,Cosmopolitan EE,Serbia
JF973790,0,1,1354,1353,1997,Cosmopolitan NEE_D1.1.1,Cosmopolitan EE,Serbia
JF973791,0,1,1354,1353,1998,Cosmopolitan NEE_D1.1.1,Cosmopolitan EE,Serbia
JF973793,0,1,1354,1353,1997,Cosmopolitan NEE_A1.2.1,Cosmopolitan EE,Serbia
JF973794,0,1,1354,1353,1999,Cosmopolitan NEE_D1.1.1,Cosmopolitan EE,Serbia
JF973795,0,1,1354,1353,1999,Cosmopolitan NEE_D1.1.1,Cosmopolitan EE,Serbia
JF973796,0,1,1354,1353,1999,Cosmopolitan NEE_A1.2.1,Cosmopolitan EE,Bosnia and Herzegovina
JF973797,0,1,1354,1353,1999,Cosmopolitan NEE_A1.2.1,Cosmopolitan EE,Bosnia and Herzegovina
JF973798,0,1,1354,1353,2000,Cosmopolitan NEE_A1.2.1,Cosmopolitan EE,Serbia
JF973799,0,1,1354,1353,2000,Cosmopolitan NEE_A1.2.1,Cosmopolitan EE,Serbia
JF973800,0,1,1354,1353,2000,Cosmopolitan NEE_D1.1.1,Cosmopolitan EE,Serbia
JF973801,0,1,1354,1353,2000,Cosmopolitan NEE_D1.1.1,Cosmopolitan EE,Serbia
JF973802,0,1,1354,1353,2000,Cosmopolitan NEE_A1.2.1,Cosmopolitan EE,Montenegro
JF973803,0,1,1354,1353,2000,Cosmopolitan NEE_D1.1.1,Cosmopolitan EE,Serbia
JF973804,0,1,1354,1353,2000,Cosmopolitan NEE_D1.1.1,Cosmopolitan EE,Serbia
JF973805,0,1,1354,1353,2000,Cosmopolitan NEE_D1.1.1,Cosmopolitan EE,Serbia
JF973806,0,1,1354,1353,2000,Cosmopolitan NEE_D1.1.1,Cosmopolitan EE,Serbia
JF973807,0,1,1354,1353,1999,Cosmopolitan NEE_D1.1.1,Cosmopolitan EE,Serbia
JF973808,0,1,1354,1353,1977,Cosmopolitan NEE_D1,Cosmopolitan EE,Serbia
JF973809,0,1,1354,1353,1977,Cosmopolitan NEE_D1.1,Cosmopolitan EE,Serbia
JF973810,0,1,1354,1353,1977,Cosmopolitan NEE_D1.1,Cosmopolitan EE,Serbia
JN008438,0,1,1354,1353,1986,Cosmopolitan NEE_A1.2.1,Cosmopolitan EE,Bosnia and Herzegovina
JN008440,0,1,1354,1353,2000,Cosmopolitan NEE_D1.1.1,Cosmopolitan EE,Serbia
U42704,0,1,1354,1353,1999,Cosmopolitan NEE_A1.2.1,Cosmopolitan EE,-
AY854580,0,1,1354,1353,2005,Cosmopolitan_A1.1.2,Cosmopolitan ME1a,Iran
AY854582,0,1,1354,1353,2005,Cosmopolitan_A1.1.2,Cosmopolitan ME1a,Iran
AY854584,0,1,1354,1353,2005,Cosmopolitan ME1a_A1.1,Cosmopolitan ME1a,Iran
AY854585,0,1,1354,1353,2005,Cosmopolitan_E1,Cosmopolitan ME1a,Iran
DQ837382,0,4,1354,1350,1997,Cosmopolitan_F1,Cosmopolitan ME1a,Israel
DQ837383,0,4,1354,1350,1996,Cosmopolitan_F1.1,Cosmopolitan ME1a,Israel
DQ837384,0,4,1354,1350,2003,Cosmopolitan_F1,Cosmopolitan ME1a,Israel
DQ837385,0,4,1354,1350,2004,Cosmopolitan_H1,Cosmopolitan ME1a,Israel
DQ837386,0,4,1354,1350,1996,Cosmopolitan_F1,Cosmopolitan ME1a,Israel
DQ837387,0,4,1354,1350,2005,Cosmopolitan_F1,Cosmopolitan ME1a,Israel
DQ837388,0,4,1354,1350,2000,Cosmopolitan_F1,Cosmopolitan ME1a,Israel
DQ837389,0,4,1354,1350,2004,Cosmopolitan_F1.1,Cosmopolitan ME1a,Israel
DQ837390,0,4,1354,1350,2004,Cosmopolitan_F1.1,Cosmopolitan ME1a,Israel
DQ837391,0,4,1354,1350,1995,Cosmopolitan_H1.4,Cosmopolitan ME1a,Israel
DQ837396,0,4,1354,1350,1998,Cosmopolitan_H1.4,Cosmopolitan ME1a,Israel
DQ837397,0,4,1354,1350,1999,Cosmopolitan_F1,Cosmopolitan ME1a,Israel
DQ837398,0,4,1354,1350,1996,Cosmopolitan_F1.1.1,Cosmopolitan ME1a,Israel
DQ837399,0,4,1354,1350,1998,Cosmopolitan_F1.1.1,Cosmopolitan ME1a,Israel
DQ837400,0,4,1354,1350,1996,Cosmopolitan_F1.1.1,Cosmopolitan ME1a,Israel
DQ837401,0,4,1354,1350,1996,Cosmopolitan_F1.1.1,Cosmopolitan ME1a,Israel
DQ837402,0,4,1354,1350,1999,Cosmopolitan_H1,Cosmopolitan ME1a,Israel
DQ837403,0,4,1354,1350,1999,Cosmopolitan_H1,Cosmopolitan ME1a,Israel
DQ837404,0,4,1354,1350,1999,Cosmopolitan_F1,Cosmopolitan ME1a,Israel
DQ837405,0,4,1354,1350,1999,Cosmopolitan_H1,Cosmopolitan ME1a,Israel
DQ837406,0,4,1354,1350,1996,Cosmopolitan_H1,Cosmopolitan ME1a,Israel
DQ837407,0,4,1354,1350,1996,Cosmopolitan_H1,Cosmopolitan ME1a,Israel
DQ837409,0,4,1354,1350,2001,Cosmopolitan_H1.4,Cosmopolitan ME1a,Israel
DQ837410,0,4,1354,1350,2003,Cosmopolitan_H1,Cosmopolitan ME1a,Israel
DQ837411,0,4,1354,1350,1998,Cosmopolitan_F1.1,Cosmopolitan ME1a,Israel
DQ837412,0,4,1354,1350,2000,Cosmopolitan_D1.1,Cosmopolitan ME1a,Israel
DQ837413,0,4,1354,1350,2000,Cosmopolitan_D1.1,Cosmopolitan ME1a,Israel
DQ837414,0,4,1354,1350,2002,Cosmopolitan_F1,Cosmopolitan ME1a,Israel
DQ837415,0,4,1354,1350,1998,Cosmopolitan_F1,Cosmopolitan ME1a,Israel
DQ837416,0,4,1354,1350,1999,Cosmopolitan_H1.4,Cosmopolitan ME1a,Israel
DQ837417,0,4,1354,1350,1997,Cosmopolitan_H1.4,Cosmopolitan ME1a,Israel
DQ837418,0,4,1354,1350,2004,Cosmopolitan_H1,Cosmopolitan ME1a,Israel
DQ837419,0,4,1354,1350,1997,Cosmopolitan_F1.1,Cosmopolitan ME1a,Israel
DQ837420,0,4,1354,1350,2003,Cosmopolitan_F1,Cosmopolitan ME1a,Israel
DQ837421,0,4,1354,1350,2000,Cosmopolitan_D1.1,Cosmopolitan ME1a,Israel
DQ837422,0,4,1354,1350,1999,Cosmopolitan_D1.1,Cosmopolitan ME1a,Jordan
DQ837424,0,4,1354,1350,1998,Cosmopolitan_D1.1,Cosmopolitan ME1a,Jordan
DQ837425,0,4,1354,1350,1998,Cosmopolitan_F1.1,Cosmopolitan ME1a,Jordan
DQ837426,0,4,1354,1350,1998,Cosmopolitan_F1.1,Cosmopolitan ME1a,Jordan
DQ837427,0,4,1354,1350,1998,Cosmopolitan_D1.1,Cosmopolitan ME1a,Jordan
