Number	sequence.sequenceID	alignment.name	alignment.displayName	sequence.m49_country.id	sequence.m49_country.display_name	sequence.gb_place_sampled	sequence.collection_year	sequence.earliest_collection_year	sequence.latest_collection_year	sequence.gb_length	sequence.gb_create_date	sequence.gb_update_date	sequence.host	sequence.gb_pubmed_id	sequence.isolate	country_edit	Country_update	place_edit	place_update	Collection.year_edit	Collection.year_update	earliest.collection_edit	earliest.collection_update	latest.collection_edit	latest.collection_update	host_edit	host_update	host.common_edit	Lab_construct	vaccine	pubmedID_edit	pubmed_update	Notes
120	AB291086	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2007	609	01-Aug-07	05-Dec-08	Felis catus	18057829	BRct333	Brazil	unchanged	Gonçarves Dias	filled in	2003	filled in	2003	filled in	2003	updated	Felis catus	unchanged		no	no	18057829	unchanged	
121	AB291087	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2007	609	01-Aug-07	05-Dec-08	Canis familiaris	18057829	BRdg101	Brazil	unchanged	Sta Tereza	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	18057829	unchanged	
122	AB291088	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2007	609	01-Aug-07	05-Dec-08	Canis familiaris	18057829	BRdg317	Brazil	unchanged	Rio de Janeiro	filled in	1985	filled in	1985	filled in	1985	updated	Canis familiaris	unchanged		no	no	18057829	unchanged	
123	AB291089	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2007	609	01-Aug-07	05-Dec-08	Canis familiaris	18057829	BRdg335	Brazil	unchanged	Batta do Corda	filled in	2003	filled in	2003	filled in	2003	updated	Canis familiaris	unchanged		no	no	18057829	unchanged	
124	AB291090	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2007	609	01-Aug-07	05-Dec-08	Canis familiaris	18057829	BRdg96	Brazil	unchanged	Itaguaçu	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	18057829	unchanged	
125	AB291091	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2007	609	01-Aug-07	05-Dec-08	Canis familiaris	18057829	BRdg97	Brazil	unchanged	Itaguaçu	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	18057829	unchanged	
126	AB291103	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2007	609	01-Aug-07	23-Dec-08	Dusicyon sp.	18057829	BR-Pfx1	Brazil	unchanged	Patos	filled in	2002	filled in	2002	filled in	2002	updated	Dusicyon sp.	unchanged		no	no	18057829	unchanged	
127	AB291104	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2007	609	01-Aug-07	23-Dec-08	Dusicyon sp.	18057829	BR-Pfx3	Brazil	unchanged	Patos	filled in	2001	filled in	2001	filled in	2001	updated	Dusicyon sp.	unchanged		no	no	18057829	unchanged	
128	AB291105	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2007	609	01-Aug-07	23-Dec-08	Dusicyon sp.	18057829	BR-Pfx4	Brazil	unchanged	Patos	filled in	2002	filled in	2002	filled in	2002	updated	Dusicyon sp.	unchanged		no	no	18057829	unchanged	
129	AB291106	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2007	609	01-Aug-07	23-Dec-08	Dusicyon sp.	18057829	BR-Pfx5	Brazil	unchanged	Patos	filled in	2002	filled in	2002	filled in	2002	updated	Dusicyon sp.	unchanged		no	no	18057829	unchanged	
130	AB291107	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2007	609	01-Aug-07	23-Dec-08	Dusicyon sp.	18057829	BR-Pfx6	Brazil	unchanged	Patos	filled in	2002	filled in	2002	filled in	2002	updated	Dusicyon sp.	unchanged		no	no	18057829	unchanged	
208	AF360848	AL_Cosmopolitan_AM1	Cosmopolitan AM1	-	-	-	-	-	2001	609	17-Apr-01	17-Apr-01	Mephitis mephitis (Western Canada skunk)	9191862	WCS1; 92RABL0867	Canada	filled in	-	unchanged	-	unchanged	-	unchanged	2001	unchanged	Mephitis mephitis	updated		no	no	9191862	unchanged	From species; edited to just scientific name
209	AF360849	AL_Cosmopolitan_AM1	Cosmopolitan AM1	-	-	-	-	-	2001	609	17-Apr-01	17-Apr-01	Mephitis mephitis (Western Canada skunk)	9191862	WCS2; 92RABL1741	Canada	filled in	-	unchanged	-	unchanged	-	unchanged	2001	unchanged	Mephitis mephitis	updated		no	no	9191862	unchanged	From species; edited to just scientific name
369	AY998247	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	MEX	Mexico	-	-	-	2005	607	04-May-05	26-Jul-16	skunk	16303200	V589	Mexico	unchanged	La Paz	filled in	1991	filled in	1991	filled in	1991	updated	skunk	unchanged		no	no	16303200	unchanged	
370	AY998248	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	MEX	Mexico	-	-	-	2005	607	04-May-05	26-Jul-16	Canis familiaris	16303200	V590	Mexico	unchanged	Quecholac	filled in	1990	filled in	1990	filled in	1990	updated	Canis familiaris	unchanged		no	no	16303200	unchanged	
371	AY998249	AL_Cosmopolitan_AM2b	Cosmopolitan AM2b	MEX	Mexico	-	-	-	2005	607	04-May-05	26-Jul-16	Felis catus	16303200	V591	Mexico	unchanged	Hermosillo	filled in	1998	filled in	1998	filled in	1998	updated	Lynx rufus	updated		no	no	16303200	unchanged	
372	AY998254	AL_Cosmopolitan_AM2b	Cosmopolitan AM2b	MEX	Mexico	-	-	-	2005	607	04-May-05	26-Jul-16	Felis catus	16303200	V680	Mexico	unchanged	Chihuahua	filled in	1991	filled in	1991	filled in	1991	updated	Lynx rufus	updated		no	no	16303200	unchanged	
373	AY998256	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	MEX	Mexico	-	-	-	2005	607	04-May-05	26-Jul-16	Canis familiaris	16303200	V682	Mexico	unchanged	Coacalco	filled in	1996	filled in	1996	filled in	1996	updated	Canis familiaris	unchanged		no	no	16303200	unchanged	
374	AY998283	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	MEX	Mexico	-	-	-	2005	607	04-May-05	26-Jul-16	Canis familiaris	16303200	V863	Mexico	unchanged	San Pedro Atoyac	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	16303200	unchanged	
207	AF357285	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	Sao Paulo State	-	-	2001	600	05-Apr-01	19-Apr-11	Desmodus rotundus	12113496	VB8	Brazil	unchanged	Sao Paulo State	unchanged	1998	filled in	1998	filled in	1998	updated	Desmodus rotundus	unchanged		no	no	12113496	unchanged	
27	AB247397	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	599	02-Jun-06	14-Jul-16	-	16773238	BRbv644	Brazil	unchanged	Presidebte Dutra	filled in	2004	filled in	2004	filled in	2004	updated	Bos taurus	filled in		no	no	16773238	unchanged	
28	AB247408	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	599	02-Jun-06	14-Jul-16	-	16773238	BRct333	Brazil	unchanged	Gonçarves Dias	filled in	2003	filled in	2003	filled in	2003	updated	Felis catus	filled in		no	no	16773238	unchanged	
29	AB247409	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	599	02-Jun-06	14-Jul-16	-	16773238	BRct5	Brazil	unchanged	Goiânia	filled in	1998	filled in	1998	filled in	1998	updated	Felis catus	filled in		no	no	16773238	unchanged	
33	AB247413	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	599	02-Jun-06	14-Jul-16	-	16773238	BRdg321	Brazil	unchanged	Bacabal	filled in	-	unchanged	-	unchanged	2006	unchanged	Canis familiaris	filled in		no	no	16773238	unchanged	
37	AB247417	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	599	02-Jun-06	14-Jul-16	-	16773238	BRdg334	Brazil	unchanged	Capinzal do Norte	filled in	-	unchanged	-	unchanged	2006	unchanged	Canis familiaris	filled in		no	no	16773238	unchanged	
49	AB247438	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	599	02-Jun-06	14-Jul-16	Homo sapiens	-	BRhm23	Brazil	unchanged	-	unchanged	-	unchanged	-	unchanged	2006	unchanged	Homo sapiens	unchanged		no	no	-	unchanged	
50	AB247439	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	599	02-Jun-06	14-Jul-16	Homo sapiens	-	BRhm327	Brazil	unchanged	-	unchanged	-	unchanged	-	unchanged	2006	unchanged	Homo sapiens	unchanged		no	no	-	unchanged	
51	AB247444	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	599	02-Jun-06	14-Jul-16	-	-	BRbv641	Brazil	unchanged	-	unchanged	-	unchanged	-	unchanged	2006	unchanged	Bos taurus	filled in		no	no	-	unchanged	
55	AB247448	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	599	02-Jun-06	14-Jul-16	Homo sapiens	-	BRhm328	Brazil	unchanged	-	unchanged	-	unchanged	-	unchanged	2006	unchanged	Homo sapiens	unchanged		no	no	-	unchanged	
56	AB247449	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	599	02-Jun-06	14-Jul-16	-	-	BRdg665	Brazil	unchanged	-	unchanged	-	unchanged	-	unchanged	2006	unchanged	Canis lupus familiaris	filled in		no	no	-	unchanged	
57	AB247451	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	599	02-Jun-06	14-Jul-16	-	-	BRpg667	Brazil	unchanged	-	unchanged	-	unchanged	-	unchanged	2006	unchanged	Sus	filled in	Pig	no	no	-	unchanged	
375	AY998299	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	MEX	Mexico	-	-	-	2005	539	04-May-05	26-Jul-16	Canis familiaris	16303200	V931	Mexico	unchanged	Tecamac	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	16303200	unchanged	
307	AY563516	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2004	533	22-Mar-04	26-Jul-16	Homo sapiens	-	428M	Brazil	unchanged	-	unchanged	-	unchanged	-	unchanged	2004	unchanged	Homo sapiens	unchanged		no	no	-	unchanged	
351	AY962048	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2005	528	31-Aug-05	26-Jul-16	Canis familiaris	16227239	V903	Brazil	unchanged	São Paulo	filled in	1989	filled in	1989	filled in	1989	updated	Canis familiaris	unchanged		no	no	16227239	unchanged	
352	AY962049	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2005	528	31-Aug-05	26-Jul-16	Canis familiaris	16227239	V904	Brazil	unchanged	São Paulo	filled in	1989	filled in	1989	filled in	1989	updated	Canis familiaris	unchanged		no	no	16227239	unchanged	
353	AY962054	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2005	528	31-Aug-05	26-Jul-16	Canis familiaris	16227239	V909	Brazil	unchanged	São Paulo	filled in	1989	filled in	1989	filled in	1989	updated	Canis familiaris	unchanged		no	no	16227239	unchanged	paper says cat
354	AY962057	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2005	528	31-Aug-05	26-Jul-16	Vulpes vulpes	16227239	V913	Brazil	unchanged	Paraíba	filled in	2002	filled in	2002	filled in	2002	updated	Vulpes vulpes	unchanged		no	no	16227239	unchanged	
355	AY962058	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2005	528	31-Aug-05	26-Jul-16	Vulpes vulpes	16227239	V914	Brazil	unchanged	Paraíba	filled in	2001	filled in	2001	filled in	2001	updated	Vulpes vulpes	unchanged		no	no	16227239	unchanged	
356	AY962059	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2005	528	31-Aug-05	26-Jul-16	Vulpes vulpes	16227239	V915	Brazil	unchanged	Paraíba	filled in	2000	filled in	2000	filled in	2000	updated	Vulpes vulpes	unchanged		no	no	16227239	unchanged	
357	AY962076	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2005	528	31-Aug-05	26-Jul-16	Canis familiaris	16227239	V969	Brazil	unchanged	Goiás	filled in	-	unchanged	-	unchanged	2005	unchanged	Canis familiaris	unchanged		no	no	16227239	unchanged	
358	AY962077	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2005	528	31-Aug-05	26-Jul-16	Canis familiaris	16227239	V970	Brazil	unchanged	Goiás	filled in	-	unchanged	-	unchanged	2005	unchanged	Canis familiaris	unchanged		no	no	16227239	unchanged	
359	AY962079	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2005	528	31-Aug-05	26-Jul-16	Canis familiaris	16227239	V972	Brazil	unchanged	Goiás	filled in	-	unchanged	-	unchanged	2005	unchanged	Canis familiaris	unchanged		no	no	16227239	unchanged	
360	AY962080	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2005	528	31-Aug-05	26-Jul-16	Canis familiaris	16227239	V973	Brazil	unchanged	Mato Grosso do Sul	filled in	-	unchanged	-	unchanged	2005	unchanged	Canis familiaris	unchanged		no	no	16227239	unchanged	paper says cat
361	AY962081	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2005	528	31-Aug-05	26-Jul-16	Canis familiaris	16227239	V974	Brazil	unchanged	São Paulo	filled in	1989	filled in	1989	filled in	1989	updated	Canis familiaris	unchanged		no	no	16227239	unchanged	
362	AY962084	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2005	528	31-Aug-05	26-Jul-16	Canis familiaris	16227239	V981	Brazil	unchanged	Minas Gerais	filled in	1987	filled in	1987	filled in	1987	updated	Canis familiaris	unchanged		no	no	16227239	unchanged	
363	AY962086	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2005	528	31-Aug-05	26-Jul-16	Canis familiaris	16227239	V986	Brazil	unchanged	Paraíba	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	16227239	unchanged	
364	AY962090	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2005	528	31-Aug-05	26-Jul-16	Vulpes vulpes	16227239	V997	Brazil	unchanged	Paraíba	filled in	2002	filled in	2002	filled in	2002	updated	Vulpes vulpes	unchanged		no	no	16227239	unchanged	
365	AY962091	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2005	528	31-Aug-05	26-Jul-16	Vulpes vulpes	16227239	V998	Brazil	unchanged	Paraíba	filled in	2002	filled in	2002	filled in	2002	updated	Vulpes vulpes	unchanged		no	no	16227239	unchanged	
366	AY962092	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2005	528	31-Aug-05	26-Jul-16	Vulpes vulpes	16227239	V999	Brazil	unchanged	Paraíba	filled in	2002	filled in	2002	filled in	2002	updated	Vulpes vulpes	unchanged		no	no	16227239	unchanged	
367	AY962093	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2005	528	31-Aug-05	26-Jul-16	Vulpes vulpes	16227239	V1001	Brazil	unchanged	Paraíba	filled in	2002	filled in	2002	filled in	2002	updated	Vulpes vulpes	unchanged		no	no	16227239	unchanged	
394	DQ497415	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	438	12-Jun-06	14-Jul-16	-	15863275	2217	Brazil	unchanged	Paraíba	filled in	2001	filled in	2001	filled in	2001	updated	Canis	filled in	Wild dog	no	no	15863275	unchanged	
395	DQ497416	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	438	12-Jun-06	14-Jul-16	-	15863275	2263	Brazil	unchanged	Paraíba	filled in	2001	filled in	2001	filled in	2001	updated	Canis	filled in	Wild dog	no	no	15863275	unchanged	
786	KY435374	AL_Cosmopolitan_AM2b	Cosmopolitan AM2b	-	-	-	-	-	2018	429	12-Dec-18	12-Dec-18	-	-	1769/09FoxNvoLeonV1	-	unchanged	-	unchanged	-	unchanged	-	unchanged	2018	unchanged	-	unchanged		no	no	-	unchanged	
787	KY435386	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2018	429	12-Dec-18	12-Dec-18	-	-	4195/11SabNL	-	unchanged	-	unchanged	-	unchanged	-	unchanged	2018	unchanged	-	unchanged		no	no	-	unchanged	
792	U22862	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	-	-	-	-	-	1995	400	21-Jul-95	21-Jul-95	-	7778285	86123BR	Brazil	filled in	-	unchanged	1985	filled in	1985	filled in	1985	updated	Canis familiaris	filled in		no	no	7778285	unchanged	
206	AF352633	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2001	384	17-Apr-01	05-Oct-16	Tadarida brasiliensis (insectivorous bat)	11226582	TB2	Mexico	filled in	-	unchanged	1991	filled in	1991	filled in	1991	updated	Tadarida brasiliensis (insectivorous bat)	unchanged		no	no	11226582	unchanged	
263	AY340710	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	-	-	-	-	-	2003	320	31-Dec-03	03-Jun-05	Canis familiaris	14602205	BOL6997	Bolivia	filled in	-	unchanged	-	unchanged	-	unchanged	2003	unchanged	Canis familiaris	unchanged		no	no	14602205	unchanged	
264	AY340784	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	-	-	-	-	-	2003	320	31-Dec-03	03-Jun-05	Canis familiaris	14602205	BOL7797	Bolivia	filled in	-	unchanged	-	unchanged	-	unchanged	2003	unchanged	Canis familiaris	unchanged		no	no	14602205	unchanged	
376	DQ447947	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	320	15-Apr-06	26-Jul-16	Homo sapiens	-	brhmu4531	Brazil	unchanged	Fortaleza	filled in	1997	filled in	1997	filled in	1997	updated	Homo sapiens	unchanged		no	no	17326958	filled in	
377	DQ447948	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	320	15-Apr-06	26-Jul-16	C. thous	-	brcth4122	Brazil	unchanged	-	unchanged	1998	filled in	1998	filled in	1998	updated	C. thous	unchanged		no	no	17326958	filled in	
378	DQ447949	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	320	15-Apr-06	26-Jul-16	Homo sapiens	-	brhmu5325	Brazil	unchanged	Caucaia	filled in	2000	filled in	2000	filled in	2000	updated	Homo sapiens	unchanged		no	no	17326958	filled in	
379	DQ447950	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	320	15-Apr-06	26-Jul-16	Canis familiaris	-	brdg5360	Brazil	unchanged	Caucaia	filled in	2000	filled in	2000	filled in	2000	updated	Canis familiaris	unchanged		no	no	17326958	filled in	
380	DQ447951	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	320	15-Apr-06	26-Jul-16	C. thous	-	brcth5361	Brazil	unchanged	Paracuru	filled in	2000	filled in	2000	filled in	2000	updated	C. thous	unchanged		no	no	17326958	filled in	
381	DQ447954	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	320	15-Apr-06	26-Jul-16	Homo sapiens	-	brhmu5691	Brazil	unchanged	Caucaia	filled in	2001	filled in	2001	filled in	2001	updated	Homo sapiens	unchanged		no	no	17326958	filled in	
382	DQ447955	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	320	15-Apr-06	26-Jul-16	Canis familiaris	-	brdg5693	Brazil	unchanged	Maranguape	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	17326958	filled in	
383	DQ447956	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	320	15-Apr-06	26-Jul-16	C. thous	-	brcth5695	Brazil	unchanged	Barroquinha	filled in	2001	filled in	2001	filled in	2001	updated	C. thous	unchanged		no	no	17326958	filled in	
384	DQ447957	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	320	15-Apr-06	26-Jul-16	C. thous	-	brcth5697	Brazil	unchanged	Caninde	filled in	2001	filled in	2001	filled in	2001	updated	C. thous	unchanged		no	no	17326958	filled in	
385	DQ447958	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	320	15-Apr-06	26-Jul-16	C. thous	-	brcth5692	Brazil	unchanged	Maranguape	filled in	2001	filled in	2001	filled in	2001	updated	C. thous	unchanged		no	no	17326958	filled in	
386	DQ447959	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	320	15-Apr-06	26-Jul-16	P. cancrivorous	-	brpcr5698	Brazil	unchanged	Maranguape	filled in	2001	filled in	2001	filled in	2001	updated	P. cancrivorous	unchanged		no	no	17326958	filled in	
387	DQ447962	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	320	15-Apr-06	26-Jul-16	Homo sapiens	-	brhmu138	Brazil	unchanged	Fortaleza	filled in	2002	filled in	2002	filled in	2002	updated	Homo sapiens	unchanged		no	no	17326958	filled in	
388	DQ447963	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	320	15-Apr-06	26-Jul-16	Homo sapiens	-	brhmu142	Brazil	unchanged	Fortaleza	filled in	2003	filled in	2003	filled in	2003	updated	Homo sapiens	unchanged		no	no	17326958	filled in	
389	DQ447964	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	320	15-Apr-06	26-Jul-16	Homo sapiens	-	brhmu130	Brazil	unchanged	Umirim	filled in	2003	filled in	2003	filled in	2003	updated	Homo sapiens	unchanged		no	no	17326958	filled in	
390	DQ447965	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	320	15-Apr-06	26-Jul-16	Homo sapiens	-	brhmu146	Brazil	unchanged	Fortaleza	filled in	2003	filled in	2003	filled in	2003	updated	Homo sapiens	unchanged		no	no	17326958	filled in	
391	DQ447966	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	320	15-Apr-06	26-Jul-16	Homo sapiens	-	brhmu145	Brazil	unchanged	Tururu	filled in	2003	filled in	2003	filled in	2003	updated	Homo sapiens	unchanged		no	no	17326958	filled in	
392	DQ447967	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	320	15-Apr-06	26-Jul-16	Homo sapiens	-	brhmu129	Brazil	unchanged	Fortaleza	filled in	2003	filled in	2003	filled in	2003	updated	Homo sapiens	unchanged		no	no	17326958	filled in	
393	DQ447968	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	320	15-Apr-06	26-Jul-16	Homo sapiens	-	brhmu131	Brazil	unchanged	Maracanau	filled in	2003	filled in	2003	filled in	2003	updated	Homo sapiens	unchanged		no	no	17326958	filled in	
220	AY170224	AL_Cosmopolitan_AM2b	Cosmopolitan AM2b	USA	United States	Flagstaff, Arizona	-	-	2003	300	13-May-03	25-Jul-16	Vulpes vulpes	16965714	186	United States	unchanged	Flagstaff, Arizona	unchanged	1986	filled in	1986	filled in	1986	updated	Vulpes vulpes	unchanged		no	no	16965714	unchanged	
221	AY170225	AL_Cosmopolitan_AM2b	Cosmopolitan AM2b	USA	United States	Flagstaff, Arizona	-	-	2003	300	13-May-03	25-Jul-16	Vulpes vulpes	16965714	398	United States	unchanged	Flagstaff, Arizona	unchanged	1979	filled in	1979	filled in	1979	updated	Vulpes vulpes	unchanged		no	no	16965714	unchanged	
